FECHA PRECIO,ANIO,MES,DIA,DEPARTAMENTO,MUNICIPIO,CODIGO MUNICIPIO DANE,PRODUCTO,VALOR PRECIO
03 Apr 2023,2023,4,3,BOLIVAR,EL CARMEN DE BOLIVAR,13244,GASOLINA EXTRA,12000
02 Apr 2023,2023,4,2,LA GUAJIRA,SAN JUAN DEL CESAR,44650,GASOLINA CORRIENTE,7700
"03 Apr 2023,2023,4,3,BOGOTA D.C.,""BOGOTA, D.C."",11001,GASOLINA EXTRA,20399"
01 Apr 2023,2023,4,1,VALLE DEL CAUCA,RESTREPO,76606,ACPM,9460
03 Apr 2023,2023,4,3,SANTANDER,BUCARAMANGA,68001,GASOLINA EXTRA,19210
03 Apr 2023,2023,4,3,META,VILLAVICENCIO,50001,ACPM,9210
03 Apr 2023,2023,4,3,META,VILLAVICENCIO,50001,ACPM,9210
01 Apr 2023,2023,4,1,CALDAS,NEIRA,17486,ACPM,9191
01 Apr 2023,2023,4,1,CESAR,LA GLORIA,20383,ACPM,8600
25 Apr 2023,2023,4,25,PUTUMAYO,MOCOA,86001,ACPM,9370
"04 Apr 2023,2023,4,4,BOGOTA D.C.,""BOGOTA, D.C."",11001,GASOLINA EXTRA,20990"
01 Apr 2023,2023,4,1,CESAR,CURUMANI,20228,ACPM,8820
12 Apr 2023,2023,4,12,VALLE DEL CAUCA,CALI,76001,GASOLINA EXTRA,18990
03 Apr 2023,2023,4,3,PUTUMAYO,PUERTO ASIS,86568,ACPM,9030
05 Apr 2023,2023,4,5,NORTE DE SANTANDER,LA ESPERANZA,54385,GASOLINA CORRIENTE,9900
02 Apr 2023,2023,4,2,RISARALDA,PEREIRA,66001,GASOLINA EXTRA,19390
03 Apr 2023,2023,4,3,ARAUCA,SARAVENA,81736,ACPM,8800
"03 Apr 2023,2023,4,3,BOGOTA D.C.,""BOGOTA, D.C."",11001,ACPM,9290"
"03 Apr 2023,2023,4,3,BOGOTA D.C.,""BOGOTA, D.C."",11001,ACPM,9290"
"03 Apr 2023,2023,4,3,BOGOTA D.C.,""BOGOTA, D.C."",11001,ACPM,9290"
"03 Apr 2023,2023,4,3,BOGOTA D.C.,""BOGOTA, D.C."",11001,ACPM,9290"
"03 Apr 2023,2023,4,3,BOGOTA D.C.,""BOGOTA, D.C."",11001,ACPM,9290"
01 Apr 2023,2023,4,1,NORTE DE SANTANDER,EL ZULIA,54261,GASOLINA CORRIENTE,9750
01 Apr 2023,2023,4,1,NORTE DE SANTANDER,EL ZULIA,54261,GASOLINA CORRIENTE,9750
01 Apr 2023,2023,4,1,NORTE DE SANTANDER,EL ZULIA,54261,GASOLINA CORRIENTE,9750
01 Apr 2023,2023,4,1,NORTE DE SANTANDER,DURANIA,54239,GASOLINA CORRIENTE,9610
02 Apr 2023,2023,4,2,CORDOBA,PUEBLO NUEVO,23570,GASOLINA EXTRA,11630
17 Apr 2023,2023,4,17,RISARALDA,DOSQUEBRADAS,66170,GASOLINA EXTRA,19870
"01 Apr 2023,2023,4,1,BOGOTA D.C.,""BOGOTA, D.C."",11001,GASOLINA CORRIENTE,10969"
26 Apr 2023,2023,4,26,LA GUAJIRA,MAICAO,44430,KEROSENE,9116
01 Apr 2023,2023,4,1,VALLE DEL CAUCA,PRADERA,76563,ACPM,9484
"01 Apr 2023,2023,4,1,BOGOTA D.C.,""BOGOTA, D.C."",11001,GASOLINA EXTRA,19590"
"01 Apr 2023,2023,4,1,BOGOTA D.C.,""BOGOTA, D.C."",11001,GASOLINA EXTRA,19590"
10 Apr 2023,2023,4,10,MAGDALENA,ZONA BANANERA,47980,ACPM,9280
01 Apr 2023,2023,4,1,CESAR,VALLEDUPAR,20001,GASOLINA EXTRA,19000
01 Apr 2023,2023,4,1,CESAR,VALLEDUPAR,20001,GASOLINA EXTRA,19000
01 Apr 2023,2023,4,1,VALLE DEL CAUCA,CANDELARIA,76130,GASOLINA EXTRA,19020
21 Apr 2023,2023,4,21,NORTE DE SANTANDER,PAMPLONA,54518,GASOLINA CORRIENTE,9910
01 Apr 2023,2023,4,1,BOYACA,MONIQUIRA,15469,GASOLINA CORRIENTE,11540
22 Apr 2023,2023,4,22,CESAR,PELAYA,20550,ACPM,8600
05 Apr 2023,2023,4,5,ANTIOQUIA,VENECIA,05861,GASOLINA CORRIENTE,12290
"01 Apr 2023,2023,4,1,BOGOTA D.C.,""BOGOTA, D.C."",11001,GASOLINA CORRIENTE,10239"
"01 Apr 2023,2023,4,1,BOGOTA D.C.,""BOGOTA, D.C."",11001,GASOLINA CORRIENTE,10239"
"01 Apr 2023,2023,4,1,BOGOTA D.C.,""BOGOTA, D.C."",11001,ACPM,8880"
"01 Apr 2023,2023,4,1,BOGOTA D.C.,""BOGOTA, D.C."",11001,ACPM,8880"
20 Apr 2023,2023,4,20,ARAUCA,ARAUCA,81001,GASOLINA CORRIENTE,12510
20 Apr 2023,2023,4,20,ARAUCA,ARAUCA,81001,GASOLINA CORRIENTE,12510
24 Apr 2023,2023,4,24,CUNDINAMARCA,COTA,25214,GASOLINA CORRIENTE,10970
04 Apr 2023,2023,4,4,CESAR,VALLEDUPAR,20001,ACPM,8079
"01 Apr 2023,2023,4,1,BOGOTA D.C.,""BOGOTA, D.C."",11001,GASOLINA CORRIENTE,11650"
"01 Apr 2023,2023,4,1,BOGOTA D.C.,""BOGOTA, D.C."",11001,GASOLINA CORRIENTE,11650"
"01 Apr 2023,2023,4,1,BOGOTA D.C.,""BOGOTA, D.C."",11001,GASOLINA CORRIENTE,11650"
04 Apr 2023,2023,4,4,VALLE DEL CAUCA,YUMBO,76892,GASOLINA CORRIENTE,11050
04 Apr 2023,2023,4,4,VALLE DEL CAUCA,YUMBO,76892,GASOLINA CORRIENTE,11050
05 Apr 2023,2023,4,5,BOLIVAR,CALAMAR,13140,ACPM,9160
03 Apr 2023,2023,4,3,SANTANDER,MALAGA,68432,ACPM,9390
01 Apr 2023,2023,4,1,ANTIOQUIA,GIRARDOTA,05308,GASOLINA CORRIENTE,11380
01 Apr 2023,2023,4,1,ANTIOQUIA,MACEO,05425,GASOLINA CORRIENTE,11340
03 Apr 2023,2023,4,3,RISARALDA,PEREIRA,66001,ACPM,9400
17 Apr 2023,2023,4,17,CALDAS,NORCASIA,17495,GASOLINA CORRIENTE,12400
01 Apr 2023,2023,4,1,SANTANDER,SAN GIL,68679,ACPM,9680
14 Apr 2023,2023,4,14,CUNDINAMARCA,CABRERA,25120,ACPM,10000
01 Apr 2023,2023,4,1,META,CASTILLA LA NUEVA,50150,ACPM,9644
01 Apr 2023,2023,4,1,VALLE DEL CAUCA,BUGALAGRANDE,76113,ACPM,8974
03 Apr 2023,2023,4,3,CUNDINAMARCA,ZIPAQUIRA,25899,GASOLINA EXTRA,20000
25 Apr 2023,2023,4,25,CESAR,CURUMANI,20228,ACPM,8200
02 Apr 2023,2023,4,2,NARIÑO,SAN BERNARDO,52685,ACPM,8600
05 Apr 2023,2023,4,5,CUNDINAMARCA,BOJACA,25099,ACPM,9300
05 Apr 2023,2023,4,5,ANTIOQUIA,MEDELLIN,05001,GASOLINA EXTRA,20160
01 Apr 2023,2023,4,1,VALLE DEL CAUCA,YUMBO,76892,GASOLINA EXTRA,19010
01 Apr 2023,2023,4,1,VALLE DEL CAUCA,YUMBO,76892,GASOLINA EXTRA,19010
01 Apr 2023,2023,4,1,ANTIOQUIA,PUERTO NARE,05585,ACPM,9400
03 Apr 2023,2023,4,3,VALLE DEL CAUCA,CALI,76001,GASOLINA CORRIENTE,11600
03 Apr 2023,2023,4,3,VALLE DEL CAUCA,CALI,76001,GASOLINA CORRIENTE,11600
03 Apr 2023,2023,4,3,VALLE DEL CAUCA,CALI,76001,GASOLINA CORRIENTE,11600
03 Apr 2023,2023,4,3,VALLE DEL CAUCA,CALI,76001,GASOLINA CORRIENTE,11600
23 Apr 2023,2023,4,23,META,PUERTO GAITAN,50568,GASOLINA CORRIENTE,13200
"03 Apr 2023,2023,4,3,BOGOTA D.C.,""BOGOTA, D.C."",11001,GASOLINA CORRIENTE,11580"
"03 Apr 2023,2023,4,3,BOGOTA D.C.,""BOGOTA, D.C."",11001,GASOLINA CORRIENTE,11580"
04 Apr 2023,2023,4,4,CUNDINAMARCA,MOSQUERA,25473,GASOLINA EXTRA,20040
03 Apr 2023,2023,4,3,ANTIOQUIA,BELLO,05088,GASOLINA CORRIENTE,11050
03 Apr 2023,2023,4,3,CESAR,AGUACHICA,20011,GASOLINA EXTRA,9090
01 Apr 2023,2023,4,1,VICHADA,SANTA ROSALIA,99624,ACPM,10300
01 Apr 2023,2023,4,1,NORTE DE SANTANDER,EL ZULIA,54261,GASOLINA CORRIENTE,9709
01 Apr 2023,2023,4,1,NORTE DE SANTANDER,EL ZULIA,54261,GASOLINA CORRIENTE,9709
01 Apr 2023,2023,4,1,ANTIOQUIA,MEDELLIN,05001,GASOLINA EXTRA,20190
01 Apr 2023,2023,4,1,ANTIOQUIA,MEDELLIN,05001,GASOLINA EXTRA,20190
01 Apr 2023,2023,4,1,ANTIOQUIA,MEDELLIN,05001,GASOLINA EXTRA,20190
01 Apr 2023,2023,4,1,LA GUAJIRA,MAICAO,44430,AVIGAS,9200
01 Apr 2023,2023,4,1,LA GUAJIRA,MAICAO,44430,AVIGAS,9200
01 Apr 2023,2023,4,1,LA GUAJIRA,MAICAO,44430,AVIGAS,9200
01 Apr 2023,2023,4,1,LA GUAJIRA,MAICAO,44430,AVIGAS,9200
01 Apr 2023,2023,4,1,LA GUAJIRA,MAICAO,44430,AVIGAS,9200
01 Apr 2023,2023,4,1,LA GUAJIRA,MAICAO,44430,AVIGAS,9200
27 Apr 2023,2023,4,27,CUNDINAMARCA,CHIA,25175,GASOLINA CORRIENTE,11280
25 Apr 2023,2023,4,25,CESAR,CURUMANI,20228,GASOLINA CORRIENTE,9569
01 Apr 2023,2023,4,1,CESAR,VALLEDUPAR,20001,ACPM,8010
01 Apr 2023,2023,4,1,CESAR,VALLEDUPAR,20001,ACPM,8010
01 Apr 2023,2023,4,1,CORDOBA,LA APARTADA,23350,ACPM,8730
12 Apr 2023,2023,4,12,META,LA MACARENA,50350,GASOLINA CORRIENTE,14650
18 Apr 2023,2023,4,18,NORTE DE SANTANDER,SAN JOSE DE CUCUTA,54001,GASOLINA CORRIENTE,9716
14 Apr 2023,2023,4,14,NARIÑO,OLAYA HERRERA,52490,GASOLINA CORRIENTE,9800
14 Apr 2023,2023,4,14,NARIÑO,OLAYA HERRERA,52490,GASOLINA CORRIENTE,9800
14 Apr 2023,2023,4,14,NARIÑO,OLAYA HERRERA,52490,ACPM,8750
14 Apr 2023,2023,4,14,NARIÑO,OLAYA HERRERA,52490,ACPM,8750
"03 Apr 2023,2023,4,3,BOGOTA D.C.,""BOGOTA, D.C."",11001,GASOLINA CORRIENTE,11090"
13 Apr 2023,2023,4,13,CESAR,SAN ALBERTO,20710,ACPM,8749
"01 Apr 2023,2023,4,1,BOGOTA D.C.,""BOGOTA, D.C."",11001,GASOLINA CORRIENTE,10680"
04 Apr 2023,2023,4,4,HUILA,PITALITO,41551,GASOLINA EXTRA,20100
03 Apr 2023,2023,4,3,TOLIMA,FRESNO,73283,GASOLINA CORRIENTE,11200
04 Apr 2023,2023,4,4,NARIÑO,BARBACOAS,52079,GASOLINA CORRIENTE,9700
04 Apr 2023,2023,4,4,SANTANDER,SAN GIL,68679,GASOLINA CORRIENTE,11360
04 Apr 2023,2023,4,4,SANTANDER,SAN GIL,68679,GASOLINA CORRIENTE,11360
04 Apr 2023,2023,4,4,SANTANDER,SAN GIL,68679,GASOLINA CORRIENTE,11360
01 Apr 2023,2023,4,1,CUNDINAMARCA,TOCAIMA,25815,ACPM,9390
01 Apr 2023,2023,4,1,NARIÑO,SAN ANDRES DE TUMACO,52835,GASOLINA CORRIENTE,11750
01 Apr 2023,2023,4,1,NARIÑO,SAN ANDRES DE TUMACO,52835,GASOLINA CORRIENTE,11750
10 Apr 2023,2023,4,10,NARIÑO,SAN ANDRES DE TUMACO,52835,GASOLINA CORRIENTE,9930
10 Apr 2023,2023,4,10,NARIÑO,SAN ANDRES DE TUMACO,52835,GASOLINA CORRIENTE,9930
08 Apr 2023,2023,4,8,MAGDALENA,EL RETEN,47268,ACPM,8982
02 Apr 2023,2023,4,2,CAUCA,BOLIVAR,19100,GASOLINA CORRIENTE,12100
"01 Apr 2023,2023,4,1,BOGOTA D.C.,""BOGOTA, D.C."",11001,GASOLINA CORRIENTE,9100"
01 Apr 2023,2023,4,1,NORTE DE SANTANDER,EL ZULIA,54261,GASOLINA CORRIENTE,9800
01 Apr 2023,2023,4,1,NORTE DE SANTANDER,EL ZULIA,54261,GASOLINA CORRIENTE,9800
01 Apr 2023,2023,4,1,NORTE DE SANTANDER,EL ZULIA,54261,GASOLINA CORRIENTE,9800
01 Apr 2023,2023,4,1,NORTE DE SANTANDER,EL ZULIA,54261,GASOLINA CORRIENTE,9800
01 Apr 2023,2023,4,1,NORTE DE SANTANDER,EL ZULIA,54261,GASOLINA CORRIENTE,9800
01 Apr 2023,2023,4,1,NORTE DE SANTANDER,EL ZULIA,54261,GASOLINA CORRIENTE,9800
01 Apr 2023,2023,4,1,NORTE DE SANTANDER,EL ZULIA,54261,GASOLINA CORRIENTE,9800
13 Apr 2023,2023,4,13,CHOCO,UNION PANAMERICANA,27810,GASOLINA CORRIENTE,11800
01 Apr 2023,2023,4,1,PUTUMAYO,PUERTO ASIS,86568,ACPM,9042
02 Apr 2023,2023,4,2,SANTANDER,TONA,68820,ACPM,9100
14 Apr 2023,2023,4,14,BOYACA,RAQUIRA,15600,KEROSENE,11820
22 Apr 2023,2023,4,22,NORTE DE SANTANDER,TOLEDO,54820,GASOLINA CORRIENTE,11800
01 Apr 2023,2023,4,1,SANTANDER,BUCARAMANGA,68001,GASOLINA EXTRA,19240
01 Apr 2023,2023,4,1,SANTANDER,BUCARAMANGA,68001,GASOLINA EXTRA,19240
15 Apr 2023,2023,4,15,NORTE DE SANTANDER,TIBU,54810,GASOLINA CORRIENTE,11990
01 Apr 2023,2023,4,1,CALDAS,MANIZALES,17001,ACPM,9399
14 Apr 2023,2023,4,14,PUTUMAYO,PUERTO LEGUIZAMO,86573,GASOLINA CORRIENTE,13190
01 Apr 2023,2023,4,1,VALLE DEL CAUCA,GUADALAJARA DE BUGA,76111,GASOLINA CORRIENTE,11180
"04 Apr 2023,2023,4,4,BOGOTA D.C.,""BOGOTA, D.C."",11001,GASOLINA CORRIENTE,11490"
"01 Apr 2023,2023,4,1,BOGOTA D.C.,""BOGOTA, D.C."",11001,GASOLINA CORRIENTE,10380"
"01 Apr 2023,2023,4,1,BOGOTA D.C.,""BOGOTA, D.C."",11001,GASOLINA CORRIENTE,10380"
"01 Apr 2023,2023,4,1,BOGOTA D.C.,""BOGOTA, D.C."",11001,GASOLINA CORRIENTE,10380"
"01 Apr 2023,2023,4,1,BOGOTA D.C.,""BOGOTA, D.C."",11001,GASOLINA CORRIENTE,10380"
"21 Apr 2023,2023,4,21,BOGOTA D.C.,""BOGOTA, D.C."",11001,GASOLINA EXTRA,19897"
24 Apr 2023,2023,4,24,NORTE DE SANTANDER,EL ZULIA,54261,GASOLINA CORRIENTE,11900
24 Apr 2023,2023,4,24,NORTE DE SANTANDER,EL ZULIA,54261,GASOLINA CORRIENTE,11900
24 Apr 2023,2023,4,24,NORTE DE SANTANDER,EL ZULIA,54261,GASOLINA CORRIENTE,11900
27 Apr 2023,2023,4,27,CESAR,SAN MARTIN,20770,ACPM,8700
05 Apr 2023,2023,4,5,ATLANTICO,SABANALARGA,08638,ACPM,8990
13 Apr 2023,2023,4,13,LA GUAJIRA,ALBANIA,44035,AVIGAS,9600
28 Apr 2023,2023,4,28,META,VILLAVICENCIO,50001,GASOLINA CORRIENTE,11290
03 Apr 2023,2023,4,3,MAGDALENA,GUAMAL,47318,ACPM,9783
01 Apr 2023,2023,4,1,ANTIOQUIA,CALDAS,05129,ACPM,9499
04 Apr 2023,2023,4,4,ANTIOQUIA,TARAZA,05790,ACPM,9710
04 Apr 2023,2023,4,4,ANTIOQUIA,TARAZA,05790,ACPM,9710
04 Apr 2023,2023,4,4,ANTIOQUIA,TARAZA,05790,ACPM,9710
01 Apr 2023,2023,4,1,ATLANTICO,SOLEDAD,08758,GASOLINA EXTRA,18670
01 Apr 2023,2023,4,1,ATLANTICO,SOLEDAD,08758,GASOLINA EXTRA,18670
01 Apr 2023,2023,4,1,VALLE DEL CAUCA,BUENAVENTURA,76109,GASOLINA CORRIENTE,11390
05 Apr 2023,2023,4,5,MAGDALENA,SANTA MARTA,47001,ACPM,8630
01 Apr 2023,2023,4,1,META,ACACIAS,50006,ACPM,9150
03 Apr 2023,2023,4,3,ATLANTICO,SOLEDAD,08758,GASOLINA CORRIENTE,11240
03 Apr 2023,2023,4,3,ATLANTICO,SOLEDAD,08758,GASOLINA CORRIENTE,11240
"01 Apr 2023,2023,4,1,BOGOTA D.C.,""BOGOTA, D.C."",11001,GASOLINA CORRIENTE,11190"
"01 Apr 2023,2023,4,1,BOGOTA D.C.,""BOGOTA, D.C."",11001,GASOLINA CORRIENTE,11190"
"01 Apr 2023,2023,4,1,BOGOTA D.C.,""BOGOTA, D.C."",11001,GASOLINA CORRIENTE,11190"
"01 Apr 2023,2023,4,1,BOGOTA D.C.,""BOGOTA, D.C."",11001,GASOLINA CORRIENTE,11190"
"01 Apr 2023,2023,4,1,BOGOTA D.C.,""BOGOTA, D.C."",11001,GASOLINA CORRIENTE,11190"
"01 Apr 2023,2023,4,1,BOGOTA D.C.,""BOGOTA, D.C."",11001,GASOLINA CORRIENTE,11190"
01 Apr 2023,2023,4,1,HUILA,NEIVA,41001,GASOLINA CORRIENTE,11544
01 Apr 2023,2023,4,1,BOYACA,SOGAMOSO,15759,GASOLINA CORRIENTE,11660
11 Apr 2023,2023,4,11,ANTIOQUIA,CHIGORODO,05172,ACPM,9570
03 Apr 2023,2023,4,3,QUINDIO,CALARCA,63130,GASOLINA CORRIENTE,11570
01 Apr 2023,2023,4,1,CUNDINAMARCA,FACATATIVA,25269,GASOLINA EXTRA,20120
01 Apr 2023,2023,4,1,CORDOBA,MONTERIA,23001,GASOLINA CORRIENTE,11420
01 Apr 2023,2023,4,1,CORDOBA,MONTERIA,23001,GASOLINA CORRIENTE,11420
01 Apr 2023,2023,4,1,CORDOBA,MONTERIA,23001,GASOLINA CORRIENTE,11420
08 Apr 2023,2023,4,8,PUTUMAYO,PUERTO CAICEDO,86569,ACPM,9130
08 Apr 2023,2023,4,8,PUTUMAYO,PUERTO CAICEDO,86569,ACPM,9130
01 Apr 2023,2023,4,1,TOLIMA,ESPINAL,73268,ACPM,9399
27 Apr 2023,2023,4,27,CESAR,VALLEDUPAR,20001,GASOLINA CORRIENTE,9455
03 Apr 2023,2023,4,3,MAGDALENA,SANTA MARTA,47001,GASOLINA EXTRA,19090
03 Apr 2023,2023,4,3,CUNDINAMARCA,NOCAIMA,25491,GASOLINA CORRIENTE,11480
22 Apr 2023,2023,4,22,CESAR,AGUACHICA,20011,GASOLINA EXTRA,19998
03 Apr 2023,2023,4,3,ATLANTICO,BARRANQUILLA,08001,ACPM,9490
04 Apr 2023,2023,4,4,BOLIVAR,CARTAGENA DE INDIAS,13001,ACPM,9670
05 Apr 2023,2023,4,5,BOYACA,MARIPI,15442,ACPM,10260
17 Apr 2023,2023,4,17,ANTIOQUIA,MEDELLIN,05001,GASOLINA CORRIENTE,10960
17 Apr 2023,2023,4,17,ANTIOQUIA,MEDELLIN,05001,GASOLINA CORRIENTE,10960
05 Apr 2023,2023,4,5,NARIÑO,SAN ANDRES DE TUMACO,52835,GASOLINA CORRIENTE,9930
05 Apr 2023,2023,4,5,NARIÑO,SAN ANDRES DE TUMACO,52835,GASOLINA CORRIENTE,9930
24 Apr 2023,2023,4,24,CESAR,CURUMANI,20228,ACPM,8200
01 Apr 2023,2023,4,1,VALLE DEL CAUCA,ZARZAL,76895,GASOLINA CORRIENTE,11500
01 Apr 2023,2023,4,1,SANTANDER,LEBRIJA,68406,ACPM,9800
25 Apr 2023,2023,4,25,CESAR,PAILITAS,20517,GASOLINA CORRIENTE,10300
01 Apr 2023,2023,4,1,BOLIVAR,CARTAGENA DE INDIAS,13001,GASOLINA CORRIENTE,11260
01 Apr 2023,2023,4,1,CAQUETA,EL DONCELLO,18247,ACPM,9820
28 Apr 2023,2023,4,28,CESAR,VALLEDUPAR,20001,ACPM,8998
25 Apr 2023,2023,4,25,NARIÑO,LA CRUZ,52378,GASOLINA CORRIENTE,9700
01 Apr 2023,2023,4,1,CUNDINAMARCA,CHOCONTA,25183,GASOLINA CORRIENTE,11593
01 Apr 2023,2023,4,1,CESAR,EL PASO,20250,GASOLINA CORRIENTE,9350
05 Apr 2023,2023,4,5,NARIÑO,BUESACO,52110,ACPM,8650
05 Apr 2023,2023,4,5,NARIÑO,BUESACO,52110,ACPM,8650
05 Apr 2023,2023,4,5,NARIÑO,BUESACO,52110,ACPM,8650
02 Apr 2023,2023,4,2,CORDOBA,SAHAGUN,23660,ACPM,8730
04 Apr 2023,2023,4,4,CORDOBA,MONTERIA,23001,ACPM,9490
03 Apr 2023,2023,4,3,CORDOBA,CERETE,23162,GASOLINA CORRIENTE,11810
03 Apr 2023,2023,4,3,CORDOBA,CERETE,23162,GASOLINA CORRIENTE,11810
01 Apr 2023,2023,4,1,NORTE DE SANTANDER,OCAÑA,54498,GASOLINA CORRIENTE,9600
01 Apr 2023,2023,4,1,PUTUMAYO,MOCOA,86001,GASOLINA CORRIENTE,11680
03 Apr 2023,2023,4,3,VALLE DEL CAUCA,CARTAGO,76147,GASOLINA CORRIENTE,11770
10 Apr 2023,2023,4,10,LA GUAJIRA,FONSECA,44279,KEROSENE,9687
01 Apr 2023,2023,4,1,CESAR,LA GLORIA,20383,ACPM,7990
01 Apr 2023,2023,4,1,BOYACA,GUATEQUE,15322,ACPM,10430
03 Apr 2023,2023,4,3,CORDOBA,LA APARTADA,23350,ACPM,8725
02 Apr 2023,2023,4,2,NARIÑO,ROBERTO PAYAN,52621,GASOLINA CORRIENTE,8410
02 Apr 2023,2023,4,2,NARIÑO,ROBERTO PAYAN,52621,GASOLINA CORRIENTE,8410
02 Apr 2023,2023,4,2,NARIÑO,ROBERTO PAYAN,52621,GASOLINA CORRIENTE,8410
"03 Apr 2023,2023,4,3,BOGOTA D.C.,""BOGOTA, D.C."",11001,GASOLINA CORRIENTE,10390"
01 Apr 2023,2023,4,1,VALLE DEL CAUCA,CALI,76001,GASOLINA EXTRA,19420
01 Apr 2023,2023,4,1,NARIÑO,SAN BERNARDO,52685,ACPM,8600
04 Apr 2023,2023,4,4,ATLANTICO,BARRANQUILLA,08001,ACPM,8810
04 Apr 2023,2023,4,4,ATLANTICO,BARRANQUILLA,08001,ACPM,8810
03 Apr 2023,2023,4,3,CHOCO,JURADO,27372,ACPM,10000
03 Apr 2023,2023,4,3,ATLANTICO,BARRANQUILLA,08001,GASOLINA EXTRA,19730
03 Apr 2023,2023,4,3,VALLE DEL CAUCA,PALMIRA,76520,ACPM,9010
01 Apr 2023,2023,4,1,NARIÑO,MAGUI,52427,ACPM,9350
01 Apr 2023,2023,4,1,TOLIMA,LERIDA,73408,ACPM,9270
03 Apr 2023,2023,4,3,CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,25645,GASOLINA CORRIENTE,11430
18 Apr 2023,2023,4,18,CHOCO,BAHIA SOLANO,27075,ACPM,12500
06 Apr 2023,2023,4,6,SUCRE,SAN LUIS DE SINCE,70742,ACPM,9490
14 Apr 2023,2023,4,14,CESAR,PAILITAS,20517,ACPM,8600
02 Apr 2023,2023,4,2,NARIÑO,IPIALES,52356,ACPM,8330
03 Apr 2023,2023,4,3,CUNDINAMARCA,GIRARDOT,25307,GASOLINA CORRIENTE,11390
03 Apr 2023,2023,4,3,HUILA,NEIVA,41001,ACPM,9790
26 Apr 2023,2023,4,26,CESAR,BOSCONIA,20060,GASOLINA EXTRA,19490
02 Apr 2023,2023,4,2,META,PUERTO CONCORDIA,50450,GASOLINA CORRIENTE,12500
03 Apr 2023,2023,4,3,SANTANDER,PARAMO,68533,ACPM,9170
18 Apr 2023,2023,4,18,CUNDINAMARCA,QUETAME,25594,GASOLINA CORRIENTE,11900
03 Apr 2023,2023,4,3,ANTIOQUIA,CAUCASIA,05154,ACPM,9620
01 Apr 2023,2023,4,1,CAUCA,POPAYAN,19001,GASOLINA CORRIENTE,11315
01 Apr 2023,2023,4,1,LA GUAJIRA,VILLANUEVA,44874,GASOLINA CORRIENTE,7600
01 Apr 2023,2023,4,1,CAUCA,MERCADERES,19450,GASOLINA CORRIENTE,12140
01 Apr 2023,2023,4,1,VALLE DEL CAUCA,PALMIRA,76520,ACPM,9350
01 Apr 2023,2023,4,1,ANTIOQUIA,CACERES,05120,GASOLINA CORRIENTE,12240
01 Apr 2023,2023,4,1,ANTIOQUIA,CACERES,05120,GASOLINA CORRIENTE,12240
04 Apr 2023,2023,4,4,MAGDALENA,SANTA MARTA,47001,ACPM,8630
13 Apr 2023,2023,4,13,NORTE DE SANTANDER,LOS PATIOS,54405,GASOLINA CORRIENTE,11846
13 Apr 2023,2023,4,13,NORTE DE SANTANDER,LOS PATIOS,54405,GASOLINA CORRIENTE,11846
03 Apr 2023,2023,4,3,ATLANTICO,BARRANQUILLA,08001,GASOLINA CORRIENTE,10940
01 Apr 2023,2023,4,1,CALDAS,NEIRA,17486,ACPM,9750
01 Apr 2023,2023,4,1,VALLE DEL CAUCA,CALI,76001,GASOLINA CORRIENTE,11200
01 Apr 2023,2023,4,1,VALLE DEL CAUCA,CALI,76001,GASOLINA CORRIENTE,11200
01 Apr 2023,2023,4,1,CAUCA,SANTANDER DE QUILICHAO,19698,GASOLINA CORRIENTE,11734
15 Apr 2023,2023,4,15,NORTE DE SANTANDER,SAN JOSE DE CUCUTA,54001,GASOLINA CORRIENTE,9450
13 Apr 2023,2023,4,13,NORTE DE SANTANDER,ABREGO,54003,ACPM,7590
01 Apr 2023,2023,4,1,SANTANDER,BUCARAMANGA,68001,ACPM,9090
05 Apr 2023,2023,4,5,CORDOBA,MONTERIA,23001,GASOLINA EXTRA,20020
04 Apr 2023,2023,4,4,ATLANTICO,PONEDERA,08560,GASOLINA CORRIENTE,11250
02 Apr 2023,2023,4,2,CAQUETA,SOLITA,18785,ACPM,9995
"04 Apr 2023,2023,4,4,BOGOTA D.C.,""BOGOTA, D.C."",11001,GASOLINA CORRIENTE,11160"
14 Apr 2023,2023,4,14,RISARALDA,PEREIRA,66001,GASOLINA CORRIENTE,11090
14 Apr 2023,2023,4,14,CAQUETA,FLORENCIA,18001,GASOLINA CORRIENTE,11780
01 Apr 2023,2023,4,1,SUCRE,COROZAL,70215,GASOLINA CORRIENTE,10990
01 Apr 2023,2023,4,1,SUCRE,COROZAL,70215,GASOLINA CORRIENTE,10990
01 Apr 2023,2023,4,1,SUCRE,COROZAL,70215,GASOLINA CORRIENTE,10990
04 Apr 2023,2023,4,4,GUAVIARE,EL RETORNO,95025,ACPM,10200
03 Apr 2023,2023,4,3,VALLE DEL CAUCA,BUENAVENTURA,76109,GASOLINA EXTRA,20120
01 Apr 2023,2023,4,1,BOYACA,SOGAMOSO,15759,ACPM,9580
14 Apr 2023,2023,4,14,VALLE DEL CAUCA,CALI,76001,GASOLINA CORRIENTE,11150
01 Apr 2023,2023,4,1,ATLANTICO,MALAMBO,08433,GASOLINA EXTRA,17976
01 Apr 2023,2023,4,1,CAUCA,CALOTO,19142,GASOLINA CORRIENTE,9500
03 Apr 2023,2023,4,3,CUNDINAMARCA,GACHETA,25297,ACPM,9710
08 Apr 2023,2023,4,8,CHOCO,ISTMINA,27361,GASOLINA CORRIENTE,12000
